,T,i
7966,3.9835,-0.00116456
7967,3.984,-0.00116792
7968,3.9845,-0.00116456
7969,3.985,-0.00116273
7970,3.9855,-0.00116609
7971,3.986,-0.00116456
7972,3.9865,-0.00116487
7973,3.987,-0.00116548
7974,3.9875,-0.00116487
7975,3.988,-0.00116609
7976,3.9885,-0.00116578
7977,3.989,-0.00116456
7978,3.9895,-0.00116609
7979,3.99,-0.00116517
7980,3.9905,-0.00116578
7981,3.991,-0.00116365
7982,3.9915,-0.00116517
7983,3.992,-0.00116578
7984,3.9925,-0.00116395
7985,3.993,-0.00116395
7986,3.9935,-0.00116334
7987,3.994,-0.00116273
7988,3.9945,-0.00116517
7989,3.995,-0.00116334
7990,3.9955,-0.00116487
7991,3.996,-0.00116395
7992,3.9965,-0.00116273
7993,3.997,-0.00116395
7994,3.9975,-0.00116517
7995,3.998,-0.00116212
7996,3.9985,-0.00116395
7997,3.999,-0.00116273
7998,3.9995,-0.00116365
7999,4,-0.00116151
8000,4.0005,-0.00116334
8001,4.001,-0.00116517
8002,4.0015,-0.00116212
8003,4.002,-0.00116212
8004,4.0025,-0.00116365
8005,4.003,-0.00116151
8006,4.0035,-0.00116273
8007,4.004,-0.00116273
8008,4.0045,-0.00116273
8009,4.005,-0.00116212
8010,4.0055,-0.00116243
8011,4.006,-0.00115999
8012,4.0065,-0.00116029
8013,4.007,-0.00116212
8014,4.0075,-0.00116212
8015,4.008,-0.00116334
8016,4.0085,-0.00116121
8017,4.009,-0.00116121
8018,4.0095,-0.0011606
8019,4.01,-0.00116121
8020,4.0105,-0.00115877
8021,4.011,-0.00116151
8022,4.0115,-0.00116273
8023,4.012,-0.00116273
8024,4.0125,-0.00116212
8025,4.013,-0.00115999
8026,4.0135,-0.00115968
8027,4.014,-0.00116273
8028,4.0145,-0.00115907
8029,4.015,-0.00116121
8030,4.0155,-0.00116029
8031,4.016,-0.00115999
8032,4.0165,-0.00116121
8033,4.017,-0.00116029
8034,4.0175,-0.00115754
8035,4.018,-0.00116029
8036,4.0185,-0.00116029
8037,4.019,-0.0011609
8038,4.0195,-0.00116151
8039,4.02,-0.00115846
8040,4.0205,-0.00115999
8041,4.021,-0.00115785
8042,4.0215,-0.0011606
8043,4.022,-0.0011609
8044,4.0225,-0.00115846
8045,4.023,-0.00115785
8046,4.0235,-0.00116029
8047,4.024,-0.00115846
8048,4.0245,-0.00115877
8049,4.025,-0.00115846
8050,4.0255,-0.00115785
8051,4.026,-0.00115907
8052,4.0265,-0.00116151
8053,4.027,-0.00115846
8054,4.0275,-0.00115999
8055,4.028,-0.00115907
8056,4.0285,-0.00115968
8057,4.029,-0.00115785
8058,4.0295,-0.00115999
8059,4.03,-0.00115754
8060,4.0305,-0.00116151
8061,4.031,-0.00115877
8062,4.0315,-0.00115968
8063,4.032,-0.00115907
8064,4.0325,-0.0011609
8065,4.033,-0.00115999
8066,4.0335,-0.00115877
8067,4.034,-0.00115693
8068,4.0345,-0.00115968
8069,4.035,-0.00115968
8070,4.0355,-0.00115785
8071,4.036,-0.00115999
8072,4.0365,-0.00115785
8073,4.037,-0.00115877
8074,4.0375,-0.00115907
8075,4.038,-0.00115785
8076,4.0385,-0.0011551
8077,4.039,-0.00115938
8078,4.0395,-0.00115602
8079,4.04,-0.00115846
8080,4.0405,-0.00115846
8081,4.041,-0.00115693
8082,4.0415,-0.00115907
8083,4.042,-0.00115846
8084,4.0425,-0.00115724
8085,4.043,-0.00115724
8086,4.0435,-0.00115632
8087,4.044,-0.00115724
8088,4.0445,-0.00115877
8089,4.045,-0.00115602
8090,4.0455,-0.00115724
8091,4.046,-0.00115571
8092,4.0465,-0.00115541
8093,4.047,-0.00115663
8094,4.0475,-0.00115663
8095,4.048,-0.00115785
8096,4.0485,-0.00115541
8097,4.049,-0.00115571
8098,4.0495,-0.00115663
8099,4.05,-0.0011551
8100,4.0505,-0.0011548
8101,4.051,-0.00115571
8102,4.0515,-0.00115602
8103,4.052,-0.00115663
8104,4.0525,-0.00115632
8105,4.053,-0.00115449
8106,4.0535,-0.0011548
8107,4.054,-0.00115632
8108,4.0545,-0.00115541
8109,4.055,-0.0011551
8110,4.0555,-0.00115358
8111,4.056,-0.00115449
8112,4.0565,-0.00115602
8113,4.057,-0.0011551
8114,4.0575,-0.0011551
8115,4.058,-0.00115297
8116,4.0585,-0.00115541
8117,4.059,-0.0011548
8118,4.0595,-0.00115541
8119,4.06,-0.00115297
8120,4.0605,-0.0011551
8121,4.061,-0.00115632
8122,4.0615,-0.00115541
8123,4.062,-0.00115419
8124,4.0625,-0.00115419
8125,4.063,-0.0011548
8126,4.0635,-0.00115388
8127,4.064,-0.00115297
8128,4.0645,-0.00115419
8129,4.065,-0.00115297
8130,4.0655,-0.00115571
8131,4.066,-0.0011548
8132,4.0665,-0.00115388
8133,4.067,-0.00115297
8134,4.0675,-0.00115236
8135,4.068,-0.00115419
8136,4.0685,-0.00115327
8137,4.069,-0.00115358
8138,4.0695,-0.00115663
8139,4.07,-0.00115358
8140,4.0705,-0.00115358
8141,4.071,-0.00115236
8142,4.0715,-0.00115388
8143,4.072,-0.00115358
8144,4.0725,-0.00115388
8145,4.073,-0.00115144
8146,4.0735,-0.00115358
8147,4.074,-0.00115236
8148,4.0745,-0.00115419
8149,4.075,-0.00115236
8150,4.0755,-0.00115266
8151,4.076,-0.00115358
8152,4.0765,-0.00115175
8153,4.077,-0.00115144
8154,4.0775,-0.00115327
8155,4.078,-0.00115388
8156,4.0785,-0.0011551
8157,4.079,-0.00114991
8158,4.0795,-0.00115236
8159,4.08,-0.00115175
8160,4.0805,-0.00115144
8161,4.081,-0.00115053
8162,4.0815,-0.00115053
8163,4.082,-0.00115053
8164,4.0825,-0.00115144
8165,4.083,-0.00115297
8166,4.0835,-0.00115236
8167,4.084,-0.00115144
8168,4.0845,-0.00115114
8169,4.085,-0.001149
8170,4.0855,-0.00115358
8171,4.086,-0.00115114
8172,4.0865,-0.00115053
8173,4.087,-0.00115053
8174,4.0875,-0.00114991
8175,4.088,-0.00115053
8176,4.0885,-0.00115236
8177,4.089,-0.00115358
8178,4.0895,-0.00115144
8179,4.09,-0.00115175
8180,4.0905,-0.00114991
8181,4.091,-0.00115053
8182,4.0915,-0.00115053
8183,4.092,-0.00115175
8184,4.0925,-0.00115022
8185,4.093,-0.00115144
8186,4.0935,-0.00114991
8187,4.094,-0.001149
8188,4.0945,-0.001149
8189,4.095,-0.00115114
8190,4.0955,-0.0011493
8191,4.096,-0.001149
8192,4.0965,-0.00115053
8193,4.097,-0.00115022
8194,4.0975,-0.001149
8195,4.098,-0.00115022
8196,4.0985,-0.0011493
8197,4.099,-0.00115053
8198,4.0995,-0.00114869
8199,4.1,-0.00115053
8200,4.1005,-0.00115022
8201,4.101,-0.00114961
8202,4.1015,-0.00115053
8203,4.102,-0.00115022
8204,4.1025,-0.00114869
8205,4.103,-0.001149
8206,4.1035,-0.0011493
8207,4.104,-0.00114869
8208,4.1045,-0.001149
8209,4.105,-0.00114869
8210,4.1055,-0.00114595
8211,4.106,-0.00114778
8212,4.1065,-0.00114778
8213,4.107,-0.00114869
8214,4.1075,-0.00114961
8215,4.108,-0.00114839
8216,4.1085,-0.00115114
8217,4.109,-0.00114747
8218,4.1095,-0.00114869
8219,4.11,-0.00114564
8220,4.1105,-0.00114991
8221,4.111,-0.001149
8222,4.1115,-0.00114869
8223,4.112,-0.00114961
8224,4.1125,-0.00114747
8225,4.113,-0.001149
8226,4.1135,-0.00114778
8227,4.114,-0.00114778
8228,4.1145,-0.00114534
8229,4.115,-0.00114686
8230,4.1155,-0.00114839
8231,4.116,-0.00114808
8232,4.1165,-0.00114686
8233,4.117,-0.00114869
8234,4.1175,-0.00114808
8235,4.118,-0.00114869
8236,4.1185,-0.00114747
8237,4.119,-0.00114686
8238,4.1195,-0.00114625
8239,4.12,-0.00114717
8240,4.1205,-0.00114808
8241,4.121,-0.00114778
8242,4.1215,-0.00114808
8243,4.122,-0.00114473
8244,4.1225,-0.00114778
8245,4.123,-0.00114656
8246,4.1235,-0.00114686
8247,4.124,-0.00114564
8248,4.1245,-0.00114564
8249,4.125,-0.00114625
8250,4.1255,-0.00114869
8251,4.126,-0.00114747
8252,4.1265,-0.00114747
8253,4.127,-0.00114564
8254,4.1275,-0.00114381
8255,4.128,-0.00114686
8256,4.1285,-0.00114564
8257,4.129,-0.00114656
8258,4.1295,-0.00114656
8259,4.13,-0.00114351
8260,4.1305,-0.00114778
8261,4.131,-0.00114442
8262,4.1315,-0.00114442
8263,4.132,-0.00114625
8264,4.1325,-0.00114381
8265,4.133,-0.00114808
8266,4.1335,-0.00114564
8267,4.134,-0.00114503
8268,4.1345,-0.00114564
8269,4.135,-0.00114686
8270,4.1355,-0.00114625
8271,4.136,-0.00114381
8272,4.1365,-0.00114412
8273,4.137,-0.00114198
8274,4.1375,-0.00114412
8275,4.138,-0.00114656
8276,4.1385,-0.00114412
8277,4.139,-0.00114656
8278,4.1395,-0.00114442
8279,4.14,-0.00114381
8280,4.1405,-0.0011432
8281,4.141,-0.0011429
8282,4.1415,-0.00114412
8283,4.142,-0.00114381
8284,4.1425,-0.00114442
8285,4.143,-0.00114442
8286,4.1435,-0.00114412
8287,4.144,-0.00114106
8288,4.1445,-0.00114534
8289,4.145,-0.00114259
8290,4.1455,-0.00114412
8291,4.146,-0.00114442
8292,4.1465,-0.0011432
8293,4.147,-0.00114259
8294,4.1475,-0.00114503
8295,4.148,-0.00114106
8296,4.1485,-0.0011432
8297,4.149,-0.0011432
8298,4.1495,-0.0011432
8299,4.15,-0.00114229
8300,4.1505,-0.0011429
8301,4.151,-0.00114168
8302,4.1515,-0.00114168
8303,4.152,-0.00114168
8304,4.1525,-0.00114381
8305,4.153,-0.00114442
8306,4.1535,-0.0011432
8307,4.154,-0.00114076
8308,4.1545,-0.00114076
8309,4.155,-0.00114412
8310,4.1555,-0.00114198
8311,4.156,-0.00114381
8312,4.1565,-0.00114259
8313,4.157,-0.00114412
8314,4.1575,-0.00114442
8315,4.158,-0.00114045
8316,4.1585,-0.00114198
8317,4.159,-0.00114168
8318,4.1595,-0.00114076
8319,4.16,-0.00114076
8320,4.1605,-0.00114198
8321,4.161,-0.00114137
8322,4.1615,-0.00113954
8323,4.162,-0.0011432
8324,4.1625,-0.00114259
8325,4.163,-0.00114168
8326,4.1635,-0.00114168
8327,4.164,-0.00114168
8328,4.1645,-0.00114106
8329,4.165,-0.00114076
8330,4.1655,-0.00114076
8331,4.166,-0.00114137
8332,4.1665,-0.00114259
8333,4.167,-0.00114076
8334,4.1675,-0.00114198
8335,4.168,-0.00114168
8336,4.1685,-0.00114076
8337,4.169,-0.00113954
8338,4.1695,-0.00114198
8339,4.17,-0.00113893
8340,4.1705,-0.00114076
8341,4.171,-0.00114259
8342,4.1715,-0.00113923
8343,4.172,-0.00114137
8344,4.1725,-0.00114106
8345,4.173,-0.00114076
8346,4.1735,-0.00113923
8347,4.174,-0.00114076
8348,4.1745,-0.00114106
8349,4.175,-0.00113954
8350,4.1755,-0.00114015
8351,4.176,-0.0011374
8352,4.1765,-0.00113954
8353,4.177,-0.00113893
8354,4.1775,-0.00113923
8355,4.178,-0.00113923
8356,4.1785,-0.00113893
8357,4.179,-0.00114045
8358,4.1795,-0.00113862
8359,4.18,-0.00113801
8360,4.1805,-0.00113832
8361,4.181,-0.0011374
8362,4.1815,-0.00113832
8363,4.182,-0.00113832
8364,4.1825,-0.00113923
8365,4.183,-0.00113893
8366,4.1835,-0.00114137
8367,4.184,-0.00113893
8368,4.1845,-0.00113954
8369,4.185,-0.00114015
8370,4.1855,-0.00113832
8371,4.186,-0.00113893
8372,4.1865,-0.00113862
8373,4.187,-0.0011371
8374,4.1875,-0.00113801
8375,4.188,-0.00114045
8376,4.1885,-0.0011371
8377,4.189,-0.00113893
8378,4.1895,-0.00113893
8379,4.19,-0.00113679
8380,4.1905,-0.00113893
8381,4.191,-0.00113893
8382,4.1915,-0.0011371
8383,4.192,-0.00113801
8384,4.1925,-0.0011371
8385,4.193,-0.00113893
8386,4.1935,-0.00113832
8387,4.194,-0.00113771
8388,4.1945,-0.0011371
8389,4.195,-0.00113679
8390,4.1955,-0.0011374
8391,4.196,-0.00113771
8392,4.1965,-0.00113649
8393,4.197,-0.00113893
8394,4.1975,-0.00113862
8395,4.198,-0.00113649
8396,4.1985,-0.0011371
8397,4.199,-0.00113618
8398,4.1995,-0.00113588
8399,4.2,-0.00113801
8400,4.2005,-0.00113588
8401,4.201,-0.00113771
8402,4.2015,-0.00113557
8403,4.202,-0.00113832
8404,4.2025,-0.0011374
8405,4.203,-0.00113557
8406,4.2035,-0.00113527
8407,4.204,-0.00113618
8408,4.2045,-0.00113679
8409,4.205,-0.00113588
8410,4.2055,-0.00113588
8411,4.206,-0.00113588
8412,4.2065,-0.00113618
8413,4.207,-0.00113588
8414,4.2075,-0.0011374
8415,4.208,-0.00113588
8416,4.2085,-0.00113527
8417,4.209,-0.00113557
8418,4.2095,-0.00113679
8419,4.21,-0.00113557
8420,4.2105,-0.00113527
8421,4.211,-0.00113374
8422,4.2115,-0.00113405
8423,4.212,-0.00113435
8424,4.2125,-0.00113588
8425,4.213,-0.00113466
8426,4.2135,-0.00113557
8427,4.214,-0.00113588
8428,4.2145,-0.00113588
8429,4.215,-0.00113588
8430,4.2155,-0.00113557
8431,4.216,-0.00113405
8432,4.2165,-0.00113282
8433,4.217,-0.00113282
8434,4.2175,-0.00113344
8435,4.218,-0.00113405
8436,4.2185,-0.00113405
8437,4.219,-0.00113405
8438,4.2195,-0.00113374
8439,4.22,-0.00113405
8440,4.2205,-0.00113344
8441,4.221,-0.00113527
8442,4.2215,-0.00113344
8443,4.222,-0.00113191
8444,4.2225,-0.00113649
8445,4.223,-0.00113374
8446,4.2235,-0.00113221
8447,4.224,-0.00113282
8448,4.2245,-0.00113435
8449,4.225,-0.00113557
8450,4.2255,-0.00113405
8451,4.226,-0.00113191
8452,4.2265,-0.00113405
8453,4.227,-0.00113313
8454,4.2275,-0.00113282
8455,4.228,-0.00113344
8456,4.2285,-0.00113344
8457,4.229,-0.00113344
8458,4.2295,-0.00113313
8459,4.23,-0.00113313
8460,4.2305,-0.00113344
8461,4.231,-0.00113282
8462,4.2315,-0.00113221
8463,4.232,-0.00113282
8464,4.2325,-0.00113282
8465,4.233,-0.00113435
8466,4.2335,-0.00113313
8467,4.234,-0.00113099
8468,4.2345,-0.00113344
8469,4.235,-0.00113588
8470,4.2355,-0.00113191
8471,4.236,-0.00113313
8472,4.2365,-0.0011313
8473,4.237,-0.00113282
8474,4.2375,-0.00113252
8475,4.238,-0.00113099
8476,4.2385,-0.00113099
8477,4.239,-0.00113221
8478,4.2395,-0.00113282
8479,4.24,-0.00113252
8480,4.2405,-0.00113069
8481,4.241,-0.00112977
8482,4.2415,-0.00112977
8483,4.242,-0.00113191
8484,4.2425,-0.00113282
8485,4.243,-0.00112977
8486,4.2435,-0.00112947
8487,4.244,-0.00113038
8488,4.2445,-0.00113099
8489,4.245,-0.00113069
8490,4.2455,-0.00113099
8491,4.246,-0.00113191
8492,4.2465,-0.00113313
8493,4.247,-0.00112947
8494,4.2475,-0.0011316
8495,4.248,-0.00113038
8496,4.2485,-0.00112947
8497,4.249,-0.00113008
8498,4.2495,-0.00113008
8499,4.25,-0.00112947
8500,4.2505,-0.00112916
8501,4.251,-0.00112947
8502,4.2515,-0.0011316
8503,4.252,-0.00112977
8504,4.2525,-0.00112794
8505,4.253,-0.00113191
8506,4.2535,-0.00113099
8507,4.254,-0.00112947
8508,4.2545,-0.00113069
8509,4.255,-0.00113038
8510,4.2555,-0.00112916
8511,4.256,-0.0011316
8512,4.2565,-0.00112733
8513,4.257,-0.00112794
8514,4.2575,-0.00113099
8515,4.258,-0.00112916
8516,4.2585,-0.00113069
8517,4.259,-0.00112855
8518,4.2595,-0.00112855
8519,4.26,-0.00112947
8520,4.2605,-0.00112947
8521,4.261,-0.00113008
8522,4.2615,-0.00112947
8523,4.262,-0.00112794
8524,4.2625,-0.00112855
8525,4.263,-0.00112977
8526,4.2635,-0.00112825
8527,4.264,-0.00112825
8528,4.2645,-0.00112916
8529,4.265,-0.00112672
8530,4.2655,-0.00112855
8531,4.266,-0.00112916
8532,4.2665,-0.00113069
8533,4.267,-0.00112916
8534,4.2675,-0.00112855
8535,4.268,-0.00112916
8536,4.2685,-0.00112947
8537,4.269,-0.00112855
8538,4.2695,-0.00112764
8539,4.27,-0.00112947
8540,4.2705,-0.00112855
8541,4.271,-0.0011255
8542,4.2715,-0.00112703
8543,4.272,-0.00112855
8544,4.2725,-0.00112703
8545,4.273,-0.00112703
8546,4.2735,-0.00112611
8547,4.274,-0.00112947
8548,4.2745,-0.00112733
8549,4.275,-0.00112581
8550,4.2755,-0.00112703
8551,4.276,-0.00112611
8552,4.2765,-0.00112611
8553,4.277,-0.00112672
8554,4.2775,-0.00112642
8555,4.278,-0.00112794
8556,4.2785,-0.00112916
8557,4.279,-0.00112703
8558,4.2795,-0.00112611
8559,4.28,-0.0011255
8560,4.2805,-0.00112581
8561,4.281,-0.00112611
8562,4.2815,-0.00112672
8563,4.282,-0.00112581
8564,4.2825,-0.00112794
8565,4.283,-0.00112458
8566,4.2835,-0.00112672
8567,4.284,-0.00112611
8568,4.2845,-0.00112458
8569,4.285,-0.00112397
8570,4.2855,-0.00112672
8571,4.286,-0.00112428
8572,4.2865,-0.00112581
8573,4.287,-0.00112611
8574,4.2875,-0.00112581
8575,4.288,-0.00112489
8576,4.2885,-0.00112458
8577,4.289,-0.00112733
8578,4.2895,-0.00112672
8579,4.29,-0.00112611
8580,4.2905,-0.00112703
8581,4.291,-0.0011255
8582,4.2915,-0.00112489
8583,4.292,-0.00112611
8584,4.2925,-0.00112336
8585,4.293,-0.00112703
8586,4.2935,-0.00112489
8587,4.294,-0.00112581
8588,4.2945,-0.00112306
8589,4.295,-0.0011255
8590,4.2955,-0.00112336
8591,4.296,-0.0011255
8592,4.2965,-0.00112428
8593,4.297,-0.00112428
8594,4.2975,-0.00112489
8595,4.298,-0.00112611
8596,4.2985,-0.00112458
8597,4.299,-0.00112367
8598,4.2995,-0.00112611
8599,4.3,-0.00112336
8600,4.3005,-0.00112458
8601,4.301,-0.00112428
8602,4.3015,-0.00112428
8603,4.302,-0.00112642
8604,4.3025,-0.00112428
8605,4.303,-0.00112428
8606,4.3035,-0.00112458
8607,4.304,-0.00112428
8608,4.3045,-0.00112611
8609,4.305,-0.00112458
8610,4.3055,-0.00112672
8611,4.306,-0.00112428
8612,4.3065,-0.00112428
8613,4.307,-0.00112245
8614,4.3075,-0.00112581
8615,4.308,-0.00112245
8616,4.3085,-0.00112275
8617,4.309,-0.00112306
8618,4.3095,-0.00112428
8619,4.31,-0.00112214
8620,4.3105,-0.00112306
8621,4.311,-0.00112336
8622,4.3115,-0.00112275
8623,4.312,-0.00112367
8624,4.3125,-0.00112214
8625,4.313,-0.00112428
8626,4.3135,-0.00112214
8627,4.314,-0.00112001
8628,4.3145,-0.00112642
8629,4.315,-0.00112184
8630,4.3155,-0.00112123
8631,4.316,-0.00112275
8632,4.3165,-0.00112001
8633,4.317,-0.00112001
8634,4.3175,-0.00112306
8635,4.318,-0.00112367
8636,4.3185,-0.00112214
8637,4.319,-0.00112184
8638,4.3195,-0.00112306
8639,4.32,-0.00112123
8640,4.3205,-0.0011197
8641,4.321,-0.00112214
8642,4.3215,-0.00112184
8643,4.322,-0.00112214
8644,4.3225,-0.00112123
8645,4.323,-0.00112214
8646,4.3235,-0.00112184
8647,4.324,-0.0011194
8648,4.3245,-0.00112123
8649,4.325,-0.0011197
8650,4.3255,-0.00112123
8651,4.326,-0.0011197
8652,4.3265,-0.00112062
8653,4.327,-0.00112123
8654,4.3275,-0.00112336
8655,4.328,-0.0011197
8656,4.3285,-0.00112001
8657,4.329,-0.0011194
8658,4.3295,-0.0011197
8659,4.33,-0.00112092
8660,4.3305,-0.00112031
8661,4.331,-0.00112367
8662,4.3315,-0.00112275
8663,4.332,-0.00112153
8664,4.3325,-0.00112092
8665,4.333,-0.0011194
8666,4.3335,-0.00112031
8667,4.334,-0.00112092
8668,4.3345,-0.00112062
8669,4.335,-0.0011194
8670,4.3355,-0.0011197
8671,4.336,-0.00111909
8672,4.3365,-0.0011197
8673,4.337,-0.0011197
8674,4.3375,-0.00112031
8675,4.338,-0.00111879
8676,4.3385,-0.0011194
8677,4.339,-0.0011194
8678,4.3395,-0.00112001
8679,4.34,-0.0011197
8680,4.3405,-0.00111818
8681,4.341,-0.0011197
8682,4.3415,-0.00111879
8683,4.342,-0.00111726
8684,4.3425,-0.0011194
8685,4.343,-0.00111879
8686,4.3435,-0.00112092
8687,4.344,-0.0011194
8688,4.3445,-0.00111879
8689,4.345,-0.0011194
8690,4.3455,-0.0011197
8691,4.346,-0.0011197
8692,4.3465,-0.00111787
8693,4.347,-0.00111696
8694,4.3475,-0.00111757
8695,4.348,-0.00111879
8696,4.3485,-0.0011194
8697,4.349,-0.00111818
8698,4.3495,-0.00111879
8699,4.35,-0.00111726
8700,4.3505,-0.00111787
8701,4.351,-0.00111818
8702,4.3515,-0.00111848
8703,4.352,-0.00111635
8704,4.3525,-0.00111879
8705,4.353,-0.00111635
8706,4.3535,-0.00111696
8707,4.354,-0.00111696
8708,4.3545,-0.00111726
8709,4.355,-0.00111848
8710,4.3555,-0.00111787
8711,4.356,-0.00111726
8712,4.3565,-0.00111787
8713,4.357,-0.00111726
8714,4.3575,-0.00111665
8715,4.358,-0.00111879
8716,4.3585,-0.00111665
8717,4.359,-0.00111573
8718,4.3595,-0.00111635
8719,4.36,-0.00111726
8720,4.3605,-0.00111329
8721,4.361,-0.00111604
8722,4.3615,-0.00111818
8723,4.362,-0.00111543
8724,4.3625,-0.00111635
8725,4.363,-0.00111726
8726,4.3635,-0.00111787
8727,4.364,-0.00111604
8728,4.3645,-0.00111604
8729,4.365,-0.00111573
8730,4.3655,-0.0011139
8731,4.366,-0.00111573
8732,4.3665,-0.00111482
8733,4.367,-0.00111726
8734,4.3675,-0.00111604
8735,4.368,-0.00111696
8736,4.3685,-0.00111451
8737,4.369,-0.00111604
8738,4.3695,-0.00111696
8739,4.37,-0.00111451
8740,4.3705,-0.00111573
8741,4.371,-0.00111787
8742,4.3715,-0.00111482
8743,4.372,-0.00111482
8744,4.3725,-0.00111573
8745,4.373,-0.00111848
8746,4.3735,-0.00111482
8747,4.374,-0.00111696
8748,4.3745,-0.00111482
8749,4.375,-0.00111451
8750,4.3755,-0.00111573
8751,4.376,-0.00111451
8752,4.3765,-0.0011139
8753,4.377,-0.00111512
8754,4.3775,-0.00111573
8755,4.378,-0.00111482
8756,4.3785,-0.00111787
8757,4.379,-0.00111482
8758,4.3795,-0.00111268
8759,4.38,-0.0011139
8760,4.3805,-0.00111482
8761,4.381,-0.00111482
8762,4.3815,-0.00111512
8763,4.382,-0.00111482
8764,4.3825,-0.00111329
8765,4.383,-0.00111268
8766,4.3835,-0.00111451
8767,4.384,-0.0011139
8768,4.3845,-0.00111635
8769,4.385,-0.00111451
8770,4.3855,-0.00111451
8771,4.386,-0.0011139
8772,4.3865,-0.00111482
8773,4.387,-0.00111238
8774,4.3875,-0.00111451
8775,4.388,-0.0011139
8776,4.3885,-0.00111512
8777,4.389,-0.00111573
8778,4.3895,-0.00111329
8779,4.39,-0.0011136
8780,4.3905,-0.00111482
8781,4.391,-0.0011139
8782,4.3915,-0.00111207
8783,4.392,-0.00111329
8784,4.3925,-0.00111238
8785,4.393,-0.0011139
8786,4.3935,-0.00111451
8787,4.394,-0.00111238
8788,4.3945,-0.00111146
8789,4.395,-0.00111268
8790,4.3955,-0.00111238
8791,4.396,-0.00111238
8792,4.3965,-0.00111177
8793,4.397,-0.00111177
8794,4.3975,-0.00111146
8795,4.398,-0.0011139
8796,4.3985,-0.00111329
8797,4.399,-0.00111146
8798,4.3995,-0.00111207
8799,4.4,-0.00111146
8800,4.4005,-0.00111024
8801,4.401,-0.00111146
8802,4.4015,-0.00111116
8803,4.402,-0.00111146
8804,4.4025,-0.00111299
8805,4.403,-0.00111177
8806,4.4035,-0.00111146
8807,4.404,-0.00111268
8808,4.4045,-0.00111116
8809,4.405,-0.00111146
8810,4.4055,-0.00111055
8811,4.406,-0.0011136
8812,4.4065,-0.00111024
8813,4.407,-0.00111238
8814,4.4075,-0.00111085
8815,4.408,-0.00111024
8816,4.4085,-0.00111024
8817,4.409,-0.00111055
8818,4.4095,-0.00111146
8819,4.41,-0.00111085
8820,4.4105,-0.00110994
8821,4.411,-0.00111116
8822,4.4115,-0.00111146
8823,4.412,-0.00111146
8824,4.4125,-0.00111329
8825,4.413,-0.00110902
8826,4.4135,-0.00111024
8827,4.414,-0.00111116
8828,4.4145,-0.00111268
8829,4.415,-0.00110963
8830,4.4155,-0.00110841
8831,4.416,-0.00110811
8832,4.4165,-0.00111024
8833,4.417,-0.00111055
8834,4.4175,-0.00110994
8835,4.418,-0.00111085
8836,4.4185,-0.00111116
8837,4.419,-0.00110902
8838,4.4195,-0.00110963
8839,4.42,-0.00111177
8840,4.4205,-0.00111085
8841,4.421,-0.00110811
8842,4.4215,-0.00111055
8843,4.422,-0.00110902
8844,4.4225,-0.00110902
8845,4.423,-0.00110749
8846,4.4235,-0.00110902
8847,4.424,-0.00110872
8848,4.4245,-0.00110841
8849,4.425,-0.00111116
8850,4.4255,-0.00110872
8851,4.426,-0.00110841
8852,4.4265,-0.00110994
8853,4.427,-0.00110963
8854,4.4275,-0.00110811
8855,4.428,-0.00111024
8856,4.4285,-0.00110872
8857,4.429,-0.00110994
8858,4.4295,-0.00110872
8859,4.43,-0.00110963
8860,4.4305,-0.00110811
8861,4.431,-0.00110902
8862,4.4315,-0.00110902
8863,4.432,-0.00110994
8864,4.4325,-0.00110811
8865,4.433,-0.00110902
8866,4.4335,-0.00110872
8867,4.434,-0.00110841
8868,4.4345,-0.00110749
8869,4.435,-0.00110963
8870,4.4355,-0.00110627
8871,4.436,-0.00110749
8872,4.4365,-0.00110627
8873,4.437,-0.0011078
8874,4.4375,-0.00110749
8875,4.438,-0.00110872
8876,4.4385,-0.00110902
8877,4.439,-0.00110749
8878,4.4395,-0.00110872
8879,4.44,-0.00110872
8880,4.4405,-0.00110658
8881,4.441,-0.00110902
8882,4.4415,-0.00110872
8883,4.442,-0.00110383
8884,4.4425,-0.00110658
8885,4.443,-0.00110627
8886,4.4435,-0.00110749
8887,4.444,-0.00110658
8888,4.4445,-0.00110719
8889,4.445,-0.00110749
8890,4.4455,-0.00110505
8891,4.446,-0.00110872
8892,4.4465,-0.00110688
8893,4.447,-0.00110749
8894,4.4475,-0.00110627
8895,4.448,-0.00110872
8896,4.4485,-0.0011078
8897,4.449,-0.00110658
8898,4.4495,-0.00110872
8899,4.45,-0.00110505
8900,4.4505,-0.00110688
8901,4.451,-0.00110505
8902,4.4515,-0.0011078
8903,4.452,-0.0011078
8904,4.4525,-0.00110597
8905,4.453,-0.0011078
8906,4.4535,-0.00110597
8907,4.454,-0.00110353
8908,4.4545,-0.00110597
8909,4.455,-0.00110475
8910,4.4555,-0.00110597
8911,4.456,-0.00110597
8912,4.4565,-0.00110505
8913,4.457,-0.00110688
8914,4.4575,-0.00110383
8915,4.458,-0.00110627
8916,4.4585,-0.00110658
8917,4.459,-0.00110475
8918,4.4595,-0.00110414
8919,4.46,-0.00110505
8920,4.4605,-0.00110597
8921,4.461,-0.00110688
8922,4.4615,-0.00110719
8923,4.462,-0.00110536
8924,4.4625,-0.00110414
8925,4.463,-0.00110688
8926,4.4635,-0.00110475
8927,4.464,-0.00110505
8928,4.4645,-0.00110658
8929,4.465,-0.00110475
8930,4.4655,-0.00110414
