,T,i
4659,2.33,-0.00113618
4660,2.3305,-0.0011371
4661,2.331,-0.00113557
4662,2.3315,-0.00113588
4663,2.332,-0.00113649
4664,2.3325,-0.00113679
4665,2.333,-0.00113588
4666,2.3335,-0.00113527
4667,2.334,-0.00113496
4668,2.3345,-0.00113679
4669,2.335,-0.00113649
4670,2.3355,-0.00113588
4671,2.336,-0.00113679
4672,2.3365,-0.00113466
4673,2.337,-0.00113405
4674,2.3375,-0.00113435
4675,2.338,-0.00113618
4676,2.3385,-0.00113435
4677,2.339,-0.00113374
4678,2.3395,-0.00113496
4679,2.34,-0.00113557
4680,2.3405,-0.00113466
4681,2.341,-0.00113527
4682,2.3415,-0.00113313
4683,2.342,-0.00113313
4684,2.3425,-0.00113466
4685,2.343,-0.00113588
4686,2.3435,-0.00113313
4687,2.344,-0.00113344
4688,2.3445,-0.00113344
4689,2.345,-0.00113282
4690,2.3455,-0.00113344
4691,2.346,-0.00113282
4692,2.3465,-0.0011313
4693,2.347,-0.00113435
4694,2.3475,-0.00113282
4695,2.348,-0.00113405
4696,2.3485,-0.00113221
4697,2.349,-0.00113252
4698,2.3495,-0.00113374
4699,2.35,-0.00113313
4700,2.3505,-0.00113252
4701,2.351,-0.0011316
4702,2.3515,-0.0011316
4703,2.352,-0.00113313
4704,2.3525,-0.0011316
4705,2.353,-0.00113221
4706,2.3535,-0.0011313
4707,2.354,-0.00113282
4708,2.3545,-0.00113191
4709,2.355,-0.00113191
4710,2.3555,-0.00113344
4711,2.356,-0.00113191
4712,2.3565,-0.00113191
4713,2.357,-0.0011313
4714,2.3575,-0.00112977
4715,2.358,-0.00112916
4716,2.3585,-0.00113069
4717,2.359,-0.00113099
4718,2.3595,-0.00113099
4719,2.36,-0.00113069
4720,2.3605,-0.00112947
4721,2.361,-0.00113038
4722,2.3615,-0.00113069
4723,2.362,-0.00112977
4724,2.3625,-0.00113099
4725,2.363,-0.00112916
4726,2.3635,-0.00112825
4727,2.364,-0.00112825
4728,2.3645,-0.00112947
4729,2.365,-0.00112855
4730,2.3655,-0.00112916
4731,2.366,-0.00112855
4732,2.3665,-0.00112764
4733,2.367,-0.00112825
4734,2.3675,-0.00112977
4735,2.368,-0.00112977
4736,2.3685,-0.00112855
4737,2.369,-0.00112733
4738,2.3695,-0.00112977
4739,2.37,-0.00112672
4740,2.3705,-0.00112764
4741,2.371,-0.00112825
4742,2.3715,-0.00112611
4743,2.372,-0.00112733
4744,2.3725,-0.00112581
4745,2.373,-0.00112611
4746,2.3735,-0.00112672
4747,2.374,-0.00112703
4748,2.3745,-0.00112642
4749,2.375,-0.00112703
4750,2.3755,-0.00112642
4751,2.376,-0.00112611
4752,2.3765,-0.00112611
4753,2.377,-0.00112611
4754,2.3775,-0.00112611
4755,2.378,-0.00112581
4756,2.3785,-0.0011255
4757,2.379,-0.00112611
4758,2.3795,-0.00112611
4759,2.38,-0.00112642
4760,2.3805,-0.00112611
4761,2.381,-0.00112611
4762,2.3815,-0.00112642
4763,2.382,-0.00112367
4764,2.3825,-0.00112367
4765,2.383,-0.00112397
4766,2.3835,-0.00112611
4767,2.384,-0.00112428
4768,2.3845,-0.00112336
4769,2.385,-0.00112489
4770,2.3855,-0.00112367
4771,2.386,-0.00112367
4772,2.3865,-0.00112458
4773,2.387,-0.00112367
4774,2.3875,-0.00112428
4775,2.388,-0.00112458
4776,2.3885,-0.00112428
4777,2.389,-0.00112458
4778,2.3895,-0.00112428
4779,2.39,-0.00112367
4780,2.3905,-0.00112428
4781,2.391,-0.00112306
4782,2.3915,-0.0011255
4783,2.392,-0.00112367
4784,2.3925,-0.00112367
4785,2.393,-0.00112245
4786,2.3935,-0.00112306
4787,2.394,-0.00112245
4788,2.3945,-0.00112245
4789,2.395,-0.00112245
4790,2.3955,-0.00112245
4791,2.396,-0.00112275
4792,2.3965,-0.00112123
4793,2.397,-0.00112245
4794,2.3975,-0.00112184
4795,2.398,-0.00112092
4796,2.3985,-0.00112123
4797,2.399,-0.00112092
4798,2.3995,-0.00112123
4799,2.4,-0.00112031
4800,2.4005,-0.00112214
4801,2.401,-0.00112092
4802,2.4015,-0.00112001
4803,2.402,-0.00112123
4804,2.4025,-0.00112092
4805,2.403,-0.00112123
4806,2.4035,-0.00111879
4807,2.404,-0.00112123
4808,2.4045,-0.00111848
4809,2.405,-0.00112031
4810,2.4055,-0.00111879
4811,2.406,-0.0011194
4812,2.4065,-0.00112123
4813,2.407,-0.00111787
4814,2.4075,-0.00112092
4815,2.408,-0.00112123
4816,2.4085,-0.00111848
4817,2.409,-0.00111635
4818,2.4095,-0.0011194
4819,2.41,-0.0011194
4820,2.4105,-0.00111848
4821,2.411,-0.00111879
4822,2.4115,-0.00111665
4823,2.412,-0.00111879
4824,2.4125,-0.00111879
4825,2.413,-0.0011194
4826,2.4135,-0.00111848
4827,2.414,-0.00111818
4828,2.4145,-0.00111726
4829,2.415,-0.00111848
4830,2.4155,-0.00111726
4831,2.416,-0.00111757
4832,2.4165,-0.00111787
4833,2.417,-0.00111635
4834,2.4175,-0.00111665
4835,2.418,-0.00111726
4836,2.4185,-0.00111757
4837,2.419,-0.00111848
4838,2.4195,-0.00111696
4839,2.42,-0.00111726
4840,2.4205,-0.00111635
4841,2.421,-0.00111635
4842,2.4215,-0.00111726
4843,2.422,-0.00111665
4844,2.4225,-0.00111787
4845,2.423,-0.00111451
4846,2.4235,-0.00111573
4847,2.424,-0.00111726
4848,2.4245,-0.0011139
4849,2.425,-0.00111787
4850,2.4255,-0.00111451
4851,2.426,-0.00111665
4852,2.4265,-0.00111482
4853,2.427,-0.00111512
4854,2.4275,-0.0011136
4855,2.428,-0.00111299
4856,2.4285,-0.00111573
4857,2.429,-0.00111482
4858,2.4295,-0.0011136
4859,2.43,-0.00111512
4860,2.4305,-0.00111451
4861,2.431,-0.00111512
4862,2.4315,-0.0011139
4863,2.432,-0.00111604
4864,2.4325,-0.00111604
4865,2.433,-0.0011139
4866,2.4335,-0.0011139
4867,2.434,-0.00111329
4868,2.4345,-0.00111177
4869,2.435,-0.00111451
4870,2.4355,-0.00111329
4871,2.436,-0.0011139
4872,2.4365,-0.00111238
4873,2.437,-0.00111299
4874,2.4375,-0.0011136
4875,2.438,-0.00111177
4876,2.4385,-0.00111329
4877,2.439,-0.0011136
4878,2.4395,-0.00111146
4879,2.44,-0.00111268
4880,2.4405,-0.00111055
4881,2.441,-0.00111207
4882,2.4415,-0.00111329
4883,2.442,-0.0011136
4884,2.4425,-0.00111146
4885,2.443,-0.00111024
4886,2.4435,-0.00111085
4887,2.444,-0.00111055
4888,2.4445,-0.00111329
4889,2.445,-0.00111116
4890,2.4455,-0.00111329
4891,2.446,-0.00111055
4892,2.4465,-0.00111116
4893,2.447,-0.00111146
4894,2.4475,-0.00111116
4895,2.448,-0.00111207
4896,2.4485,-0.00111146
4897,2.449,-0.00110902
4898,2.4495,-0.00111146
4899,2.45,-0.00111085
4900,2.4505,-0.00111085
4901,2.451,-0.00110994
4902,2.4515,-0.00111085
4903,2.452,-0.00111024
4904,2.4525,-0.00110902
4905,2.453,-0.00111116
4906,2.4535,-0.00110963
4907,2.454,-0.00110963
4908,2.4545,-0.00111024
4909,2.455,-0.00110902
4910,2.4555,-0.00110902
4911,2.456,-0.00111146
4912,2.4565,-0.00110749
4913,2.457,-0.00110872
4914,2.4575,-0.00110841
4915,2.458,-0.00110902
4916,2.4585,-0.00110902
4917,2.459,-0.00110994
4918,2.4595,-0.00110841
4919,2.46,-0.00110749
4920,2.4605,-0.00110811
4921,2.461,-0.00110841
4922,2.4615,-0.0011078
4923,2.462,-0.00110811
4924,2.4625,-0.00110811
4925,2.463,-0.00110658
4926,2.4635,-0.00110841
4927,2.464,-0.00110749
4928,2.4645,-0.00110841
4929,2.465,-0.00110719
4930,2.4655,-0.00110627
4931,2.466,-0.00110688
4932,2.4665,-0.00110749
4933,2.467,-0.00110872
4934,2.4675,-0.00110383
4935,2.468,-0.00110749
4936,2.4685,-0.00110658
4937,2.469,-0.00110505
4938,2.4695,-0.00110658
4939,2.47,-0.00110658
4940,2.4705,-0.00110658
4941,2.471,-0.00110719
4942,2.4715,-0.00110658
4943,2.472,-0.00110383
4944,2.4725,-0.00110505
4945,2.473,-0.00110322
4946,2.4735,-0.00110475
4947,2.474,-0.00110475
4948,2.4745,-0.00110505
4949,2.475,-0.00110536
4950,2.4755,-0.00110505
4951,2.476,-0.00110597
4952,2.4765,-0.00110322
4953,2.477,-0.00110414
4954,2.4775,-0.00110536
4955,2.478,-0.00110536
4956,2.4785,-0.00110414
4957,2.479,-0.00110505
4958,2.4795,-0.00110475
4959,2.48,-0.00110627
4960,2.4805,-0.00110414
4961,2.481,-0.00110414
4962,2.4815,-0.00110383
4963,2.482,-0.00110383
4964,2.4825,-0.00110383
4965,2.483,-0.00110475
4966,2.4835,-0.00110292
4967,2.484,-0.00110292
4968,2.4845,-0.00110139
4969,2.485,-0.00110444
4970,2.4855,-0.00110414
4971,2.486,-0.00110261
4972,2.4865,-0.0011017
4973,2.487,-0.00110109
4974,2.4875,-0.00110475
4975,2.488,-0.00110139
4976,2.4885,-0.00110383
4977,2.489,-0.00110261
4978,2.4895,-0.00110383
4979,2.49,-0.00110475
4980,2.4905,-0.00110231
4981,2.491,-0.0011017
4982,2.4915,-0.00110139
4983,2.492,-0.0011017
4984,2.4925,-0.00110048
4985,2.493,-0.00110322
4986,2.4935,-0.00110231
4987,2.494,-0.0011017
4988,2.4945,-0.00110048
4989,2.495,-0.00109895
4990,2.4955,-0.00110048
4991,2.496,-0.00110017
4992,2.4965,-0.001102
4993,2.497,-0.00110017
4994,2.4975,-0.00110078
4995,2.498,-0.00110048
4996,2.4985,-0.00110017
4997,2.499,-0.00109987
4998,2.4995,-0.00110109
4999,2.5,-0.0011017
5000,2.5005,-0.00110017
5001,2.501,-0.00110017
5002,2.5015,-0.00110017
5003,2.502,-0.00110017
5004,2.5025,-0.00109895
5005,2.503,-0.00109864
5006,2.5035,-0.00109773
5007,2.504,-0.00109681
5008,2.5045,-0.00109773
5009,2.505,-0.00110048
5010,2.5055,-0.00109803
5011,2.506,-0.00109895
5012,2.5065,-0.00109864
5013,2.507,-0.00109773
5014,2.5075,-0.00109773
5015,2.508,-0.0010962
5016,2.5085,-0.00109895
5017,2.509,-0.00109712
5018,2.5095,-0.00109925
5019,2.51,-0.00109651
5020,2.5105,-0.00109834
5021,2.511,-0.00109925
5022,2.5115,-0.00109773
5023,2.512,-0.00109529
5024,2.5125,-0.00109712
5025,2.513,-0.00109742
5026,2.5135,-0.0010959
5027,2.514,-0.0010962
5028,2.5145,-0.00109437
5029,2.515,-0.00109681
5030,2.5155,-0.00109773
5031,2.516,-0.00109468
5032,2.5165,-0.00109651
5033,2.517,-0.00109529
5034,2.5175,-0.0010962
5035,2.518,-0.0010962
5036,2.5185,-0.00109712
5037,2.519,-0.00109773
5038,2.5195,-0.00109529
5039,2.52,-0.00109498
5040,2.5205,-0.00109529
5041,2.521,-0.00109498
5042,2.5215,-0.00109529
5043,2.522,-0.00109437
5044,2.5225,-0.00109437
5045,2.523,-0.00109651
5046,2.5235,-0.0010962
5047,2.524,-0.00109559
5048,2.5245,-0.00109529
5049,2.525,-0.00109437
5050,2.5255,-0.00109315
5051,2.526,-0.00109559
5052,2.5265,-0.00109437
5053,2.527,-0.00109315
5054,2.5275,-0.0010962
5055,2.528,-0.00109285
5056,2.5285,-0.00109285
5057,2.529,-0.00109437
5058,2.5295,-0.00109437
5059,2.53,-0.00109376
5060,2.5305,-0.00109285
5061,2.531,-0.00109407
5062,2.5315,-0.00109285
5063,2.532,-0.00109407
5064,2.5325,-0.00109346
5065,2.533,-0.00109224
5066,2.5335,-0.00109132
5067,2.534,-0.00109102
5068,2.5345,-0.00109285
5069,2.535,-0.00109376
5070,2.5355,-0.00109193
5071,2.536,-0.00109193
5072,2.5365,-0.00109315
5073,2.537,-0.00109346
5074,2.5375,-0.00109254
5075,2.538,-0.00109224
5076,2.5385,-0.00109193
5077,2.539,-0.00109193
5078,2.5395,-0.00109407
5079,2.54,-0.0010904
5080,2.5405,-0.00109193
5081,2.541,-0.00109315
5082,2.5415,-0.00109285
5083,2.542,-0.00109163
5084,2.5425,-0.00109102
5085,2.543,-0.0010901
5086,2.5435,-0.00109224
5087,2.544,-0.00109254
5088,2.5445,-0.00108918
5089,2.545,-0.00108979
5090,2.5455,-0.00109071
5091,2.546,-0.00109071
5092,2.5465,-0.00109224
5093,2.547,-0.00109102
5094,2.5475,-0.00108949
5095,2.548,-0.0010901
5096,2.5485,-0.00109163
5097,2.549,-0.00108949
5098,2.5495,-0.00108949
5099,2.55,-0.00108888
5100,2.5505,-0.00108949
5101,2.551,-0.00108918
5102,2.5515,-0.00108979
5103,2.552,-0.00109193
5104,2.5525,-0.00108766
5105,2.553,-0.00108949
5106,2.5535,-0.0010904
5107,2.554,-0.00108705
5108,2.5545,-0.00108766
5109,2.555,-0.00108796
5110,2.5555,-0.00108949
5111,2.556,-0.00108949
5112,2.5565,-0.00108766
5113,2.557,-0.00109102
5114,2.5575,-0.00108888
5115,2.558,-0.00108735
5116,2.5585,-0.00108857
5117,2.559,-0.00108766
5118,2.5595,-0.00108705
5119,2.56,-0.00108705
5120,2.5605,-0.00108583
5121,2.561,-0.00108857
5122,2.5615,-0.00108796
5123,2.562,-0.00108766
5124,2.5625,-0.00108827
5125,2.563,-0.00108583
5126,2.5635,-0.00108796
5127,2.564,-0.00108552
5128,2.5645,-0.00108705
5129,2.565,-0.00108827
5130,2.5655,-0.00108705
5131,2.566,-0.00108583
5132,2.5665,-0.00108583
5133,2.567,-0.00108827
5134,2.5675,-0.00108705
5135,2.568,-0.00108644
5136,2.5685,-0.00108522
5137,2.569,-0.00108522
5138,2.5695,-0.00108705
5139,2.57,-0.00108644
5140,2.5705,-0.00108583
5141,2.571,-0.00108491
5142,2.5715,-0.00108461
5143,2.572,-0.00108583
5144,2.5725,-0.00108583
5145,2.573,-0.00108613
5146,2.5735,-0.00108552
5147,2.574,-0.00108522
5148,2.5745,-0.0010843
5149,2.575,-0.00108613
5150,2.5755,-0.001084
5151,2.576,-0.00108613
5152,2.5765,-0.00108552
5153,2.577,-0.00108308
5154,2.5775,-0.00108369
5155,2.578,-0.00108552
5156,2.5785,-0.00108308
5157,2.579,-0.00108308
5158,2.5795,-0.00108461
5159,2.58,-0.00108369
5160,2.5805,-0.00108522
5161,2.581,-0.00108308
5162,2.5815,-0.00108308
5163,2.582,-0.00108278
5164,2.5825,-0.00108308
5165,2.583,-0.00108308
5166,2.5835,-0.00108308
5167,2.584,-0.00108461
5168,2.5845,-0.00108552
5169,2.585,-0.00108247
5170,2.5855,-0.00108216
5171,2.586,-0.00108216
5172,2.5865,-0.00108216
5173,2.587,-0.00108216
5174,2.5875,-0.00108094
5175,2.588,-0.00108369
5176,2.5885,-0.00108278
5177,2.589,-0.00108155
5178,2.5895,-0.00108155
5179,2.59,-0.00108064
5180,2.5905,-0.00108216
5181,2.591,-0.00108094
5182,2.5915,-0.00108186
5183,2.592,-0.00108155
5184,2.5925,-0.00108155
5185,2.593,-0.00108155
5186,2.5935,-0.00107972
5187,2.594,-0.00108033
5188,2.5945,-0.00107972
5189,2.595,-0.00108186
5190,2.5955,-0.0010782
5191,2.596,-0.00108094
5192,2.5965,-0.00107972
5193,2.597,-0.00107972
5194,2.5975,-0.00108308
5195,2.598,-0.0010782
5196,2.5985,-0.00108125
5197,2.599,-0.00107942
5198,2.5995,-0.00107789
5199,2.6,-0.00108033
5200,2.6005,-0.00107911
5201,2.601,-0.00108094
5202,2.6015,-0.00107942
5203,2.602,-0.00107972
5204,2.6025,-0.00108064
5205,2.603,-0.00108033
5206,2.6035,-0.00107972
5207,2.604,-0.00107972
5208,2.6045,-0.00107911
5209,2.605,-0.00107759
5210,2.6055,-0.00107881
5211,2.606,-0.0010782
5212,2.6065,-0.00107942
5213,2.607,-0.00107911
5214,2.6075,-0.0010785
5215,2.608,-0.00107637
5216,2.6085,-0.00107881
5217,2.609,-0.0010785
5218,2.6095,-0.0010782
5219,2.61,-0.00107759
5220,2.6105,-0.00107942
5221,2.611,-0.00107728
5222,2.6115,-0.00107728
5223,2.612,-0.00107667
5224,2.6125,-0.0010782
5225,2.613,-0.00107667
5226,2.6135,-0.00107698
5227,2.614,-0.00107484
5228,2.6145,-0.00107911
5229,2.615,-0.00107545
5230,2.6155,-0.0010782
5231,2.616,-0.00107576
5232,2.6165,-0.00107698
5233,2.617,-0.00107728
5234,2.6175,-0.00107576
5235,2.618,-0.00107637
5236,2.6185,-0.00107606
5237,2.619,-0.00107545
5238,2.6195,-0.00107576
5239,2.62,-0.00107515
5240,2.6205,-0.00107515
5241,2.621,-0.00107576
5242,2.6215,-0.00107545
5243,2.622,-0.0010782
5244,2.6225,-0.00107545
5245,2.623,-0.00107423
5246,2.6235,-0.00107576
5247,2.624,-0.00107454
5248,2.6245,-0.00107576
5249,2.625,-0.0010727
5250,2.6255,-0.00107484
5251,2.626,-0.00107392
5252,2.6265,-0.00107454
5253,2.627,-0.0010727
5254,2.6275,-0.00107545
5255,2.628,-0.00107392
5256,2.6285,-0.00107515
5257,2.629,-0.00107301
5258,2.6295,-0.00107423
5259,2.63,-0.00107576
5260,2.6305,-0.00107423
5261,2.631,-0.00107576
5262,2.6315,-0.00107331
5263,2.632,-0.00107454
5264,2.6325,-0.00107423
5265,2.633,-0.00107209
5266,2.6335,-0.00107209
5267,2.634,-0.00107331
5268,2.6345,-0.00107331
5269,2.635,-0.00107087
5270,2.6355,-0.0010724
5271,2.636,-0.00107331
5272,2.6365,-0.0010724
5273,2.637,-0.00107179
5274,2.6375,-0.00107057
5275,2.638,-0.00107179
5276,2.6385,-0.00107087
5277,2.639,-0.00107148
5278,2.6395,-0.00107209
5279,2.64,-0.00107118
5280,2.6405,-0.00107423
5281,2.641,-0.00107148
5282,2.6415,-0.00107087
5283,2.642,-0.0010724
5284,2.6425,-0.00107209
5285,2.643,-0.00107148
5286,2.6435,-0.00107118
5287,2.644,-0.00106874
5288,2.6445,-0.00107209
5289,2.645,-0.00107087
5290,2.6455,-0.00107118
5291,2.646,-0.00107057
5292,2.6465,-0.00107148
5293,2.647,-0.00107087
5294,2.6475,-0.00107057
5295,2.648,-0.00107209
5296,2.6485,-0.00107087
5297,2.649,-0.00106996
5298,2.6495,-0.00107057
5299,2.65,-0.00106996
5300,2.6505,-0.00106996
5301,2.651,-0.00107118
5302,2.6515,-0.00106813
5303,2.652,-0.00107087
5304,2.6525,-0.00106965
5305,2.653,-0.00106996
5306,2.6535,-0.00107057
5307,2.654,-0.00106752
5308,2.6545,-0.00106996
5309,2.655,-0.00106996
5310,2.6555,-0.00106996
5311,2.656,-0.00106843
5312,2.6565,-0.00106874
5313,2.657,-0.00106996
5314,2.6575,-0.00107087
5315,2.658,-0.00106721
5316,2.6585,-0.00106782
5317,2.659,-0.00106691
5318,2.6595,-0.00106599
5319,2.66,-0.00106721
5320,2.6605,-0.00106965
5321,2.661,-0.00106996
5322,2.6615,-0.00106752
5323,2.662,-0.00106843
5324,2.6625,-0.00106935
5325,2.663,-0.00106691
5326,2.6635,-0.00106935
5327,2.664,-0.00106874
5328,2.6645,-0.00106874
5329,2.665,-0.00106843
5330,2.6655,-0.00106843
5331,2.666,-0.0010666
5332,2.6665,-0.00106538
5333,2.667,-0.00106599
5334,2.6675,-0.00106752
5335,2.668,-0.0010666
5336,2.6685,-0.00106569
5337,2.669,-0.0010666
5338,2.6695,-0.0010663
5339,2.67,-0.00106691
5340,2.6705,-0.0010663
5341,2.671,-0.00106324
5342,2.6715,-0.00106569
5343,2.672,-0.00106599
5344,2.6725,-0.00106507
5345,2.673,-0.00106721
5346,2.6735,-0.00106752
5347,2.674,-0.00106599
5348,2.6745,-0.00106446
5349,2.675,-0.00106507
5350,2.6755,-0.00106569
5351,2.676,-0.00106385
5352,2.6765,-0.00106507
5353,2.677,-0.00106507
5354,2.6775,-0.00106599
5355,2.678,-0.00106599
5356,2.6785,-0.00106599
5357,2.679,-0.00106416
5358,2.6795,-0.00106355
5359,2.68,-0.00106385
5360,2.6805,-0.00106599
5361,2.681,-0.00106507
5362,2.6815,-0.00106507
5363,2.682,-0.00106569
5364,2.6825,-0.00106294
5365,2.683,-0.00106385
5366,2.6835,-0.00106355
5367,2.684,-0.00106263
5368,2.6845,-0.00106446
5369,2.685,-0.00106355
5370,2.6855,-0.00106324
5371,2.686,-0.00106263
5372,2.6865,-0.00106355
5373,2.687,-0.00106294
5374,2.6875,-0.00106263
5375,2.688,-0.00106324
5376,2.6885,-0.00106446
5377,2.689,-0.0010605
5378,2.6895,-0.00106263
5379,2.69,-0.00106263
5380,2.6905,-0.00106294
5381,2.691,-0.00106263
5382,2.6915,-0.00106294
5383,2.692,-0.00106355
5384,2.6925,-0.00106202
5385,2.693,-0.00106141
5386,2.6935,-0.00106233
5387,2.694,-0.00106141
5388,2.6945,-0.00106263
5389,2.695,-0.00106111
5390,2.6955,-0.00106019
5391,2.696,-0.00106111
5392,2.6965,-0.00106141
5393,2.697,-0.00106263
5394,2.6975,-0.00106202
5395,2.698,-0.0010605
5396,2.6985,-0.00106019
5397,2.699,-0.0010608
5398,2.6995,-0.00106172
5399,2.7,-0.00106141
5400,2.7005,-0.00106019
5401,2.701,-0.00105989
5402,2.7015,-0.0010605
5403,2.702,-0.00105928
5404,2.7025,-0.00106019
5405,2.703,-0.0010608
5406,2.7035,-0.00105867
5407,2.704,-0.00105989
5408,2.7045,-0.00105897
5409,2.705,-0.00105897
5410,2.7055,-0.00106019
5411,2.706,-0.00105897
5412,2.7065,-0.00105958
5413,2.707,-0.00105958
5414,2.7075,-0.00105989
5415,2.708,-0.00105867
5416,2.7085,-0.00106111
5417,2.709,-0.00105897
5418,2.7095,-0.00106019
5419,2.71,-0.00105928
5420,2.7105,-0.00105775
5421,2.711,-0.00105806
5422,2.7115,-0.00105867
5423,2.712,-0.00105867
5424,2.7125,-0.00105867
5425,2.713,-0.00105683
5426,2.7135,-0.00105745
5427,2.714,-0.00105806
5428,2.7145,-0.00105745
5429,2.715,-0.00105775
5430,2.7155,-0.00105775
5431,2.716,-0.00105683
5432,2.7165,-0.00105836
5433,2.717,-0.00105714
5434,2.7175,-0.00105775
5435,2.718,-0.00105683
5436,2.7185,-0.00105531
5437,2.719,-0.00105867
5438,2.7195,-0.00105714
5439,2.72,-0.00105592
5440,2.7205,-0.00105683
5441,2.721,-0.00105745
5442,2.7215,-0.00105714
5443,2.722,-0.00105531
5444,2.7225,-0.00105836
5445,2.723,-0.00105622
5446,2.7235,-0.00105622
5447,2.724,-0.00105714
5448,2.7245,-0.00105409
5449,2.725,-0.00105745
5450,2.7255,-0.00105592
5451,2.726,-0.00105378
5452,2.7265,-0.00105592
5453,2.727,-0.00105592
5454,2.7275,-0.001055
5455,2.728,-0.00105622
5456,2.7285,-0.001055
5457,2.729,-0.001055
5458,2.7295,-0.0010547
5459,2.73,-0.00105409
5460,2.7305,-0.00105531
5461,2.731,-0.0010547
5462,2.7315,-0.00105409
5463,2.732,-0.00105378
5464,2.7325,-0.00105561
5465,2.733,-0.00105348
5466,2.7335,-0.001055
5467,2.734,-0.00105409
5468,2.7345,-0.00105409
5469,2.735,-0.001055
5470,2.7355,-0.00105409
5471,2.736,-0.00105622
5472,2.7365,-0.00105409
5473,2.737,-0.00105439
5474,2.7375,-0.00105287
5475,2.738,-0.00105592
5476,2.7385,-0.00105226
5477,2.739,-0.00105378
5478,2.7395,-0.00105378
5479,2.74,-0.00105378
5480,2.7405,-0.00105256
5481,2.741,-0.00105256
5482,2.7415,-0.00105317
5483,2.742,-0.0010547
5484,2.7425,-0.00105226
5485,2.743,-0.00105378
5486,2.7435,-0.00105287
5487,2.744,-0.00105348
5488,2.7445,-0.00105195
5489,2.745,-0.00105317
5490,2.7455,-0.00105378
5491,2.746,-0.00105226
5492,2.7465,-0.00105317
5493,2.747,-0.00105226
5494,2.7475,-0.00105348
5495,2.748,-0.00105195
5496,2.7485,-0.00105226
5497,2.749,-0.00105195
5498,2.7495,-0.00105134
5499,2.75,-0.00105195
5500,2.7505,-0.00105409
5501,2.751,-0.00105165
5502,2.7515,-0.00105104
5503,2.752,-0.00105104
5504,2.7525,-0.00105012
5505,2.753,-0.00105043
5506,2.7535,-0.00105256
5507,2.754,-0.00105287
5508,2.7545,-0.00105012
5509,2.755,-0.00105165
5510,2.7555,-0.00105012
5511,2.756,-0.00104921
5512,2.7565,-0.00105104
5513,2.757,-0.00105104
5514,2.7575,-0.00105012
5515,2.758,-0.00105165
5516,2.7585,-0.00104951
5517,2.759,-0.00104921
5518,2.7595,-0.00104798
5519,2.76,-0.00105073
5520,2.7605,-0.0010489
5521,2.761,-0.00104982
5522,2.7615,-0.00104951
5523,2.762,-0.00105195
5524,2.7625,-0.0010489
5525,2.763,-0.00104982
5526,2.7635,-0.00105012
5527,2.764,-0.0010489
5528,2.7645,-0.00104676
5529,2.765,-0.00104829
5530,2.7655,-0.00104737
5531,2.766,-0.00104982
5532,2.7665,-0.0010489
5533,2.767,-0.00105012
5534,2.7675,-0.00105012
5535,2.768,-0.00104737
5536,2.7685,-0.00104951
5537,2.769,-0.00104921
5538,2.7695,-0.00104737
5539,2.77,-0.0010489
5540,2.7705,-0.00104768
5541,2.771,-0.00104768
5542,2.7715,-0.0010489
5543,2.772,-0.00104798
5544,2.7725,-0.00104798
5545,2.773,-0.00104615
5546,2.7735,-0.00104676
5547,2.774,-0.00104737
5548,2.7745,-0.00104798
5549,2.775,-0.00104737
5550,2.7755,-0.00104829
5551,2.776,-0.00104798
5552,2.7765,-0.00104646
5553,2.777,-0.00104615
5554,2.7775,-0.00104554
5555,2.778,-0.00104798
5556,2.7785,-0.00104585
5557,2.779,-0.00104615
5558,2.7795,-0.00104554
5559,2.78,-0.00104554
5560,2.7805,-0.00104646
5561,2.781,-0.00104737
5562,2.7815,-0.00104493
5563,2.782,-0.00104493
5564,2.7825,-0.00104798
5565,2.783,-0.00104707
5566,2.7835,-0.00104615
5567,2.784,-0.00104554
5568,2.7845,-0.00104554
5569,2.785,-0.00104676
5570,2.7855,-0.00104646
5571,2.786,-0.00104493
5572,2.7865,-0.00104554
5573,2.787,-0.00104432
5574,2.7875,-0.00104432
5575,2.788,-0.00104371
5576,2.7885,-0.00104585
5577,2.789,-0.00104615
5578,2.7895,-0.00104554
5579,2.79,-0.00104615
5580,2.7905,-0.00104432
5581,2.791,-0.00104432
5582,2.7915,-0.00104615
5583,2.792,-0.00104402
5584,2.7925,-0.00104432
5585,2.793,-0.0010431
5586,2.7935,-0.0010431
5587,2.794,-0.00104402
5588,2.7945,-0.00104402
5589,2.795,-0.00104402
5590,2.7955,-0.0010428
5591,2.796,-0.00104188
5592,2.7965,-0.00104097
5593,2.797,-0.0010428
5594,2.7975,-0.00104432
5595,2.798,-0.00104188
5596,2.7985,-0.00104493
5597,2.799,-0.00104371
5598,2.7995,-0.0010431
5599,2.8,-0.00104188
5600,2.8005,-0.00104402
5601,2.801,-0.00104158
5602,2.8015,-0.00104341
5603,2.802,-0.00104585
5604,2.8025,-0.0010431
5605,2.803,-0.00104249
5606,2.8035,-0.00104127
5607,2.804,-0.00104188
5608,2.8045,-0.00104188
5609,2.805,-0.00104066
5610,2.8055,-0.00104158
5611,2.806,-0.00104127
5612,2.8065,-0.00104219
5613,2.807,-0.00104066
5614,2.8075,-0.00104188
5615,2.808,-0.00103944
5616,2.8085,-0.00103974
5617,2.809,-0.00104188
5618,2.8095,-0.00103974
5619,2.81,-0.00104188
5620,2.8105,-0.00104097
5621,2.811,-0.00104005
5622,2.8115,-0.00104158
5623,2.812,-0.00104097
